run_date,target_date,model_name,horizon,alpha,mean_forecast,volatility_forecast,return_forecast,var_forecast,es_forecast,regime,weight,model_version,data_version,realized_return,var_breach,es_calibration_error,realized_strategy_return,updated_wealth,updated_drawdown
2026-04-25T21:55:33,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.000152078,-0.020945782,-0.031060616,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960364724119,0.000235448185986,1.000235448185986,0.0
2026-04-25T21:55:33,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.001520775,-0.066236378,-0.098222294,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928419602211,,,
2026-04-25T21:55:33,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.003801938,-0.104728909,-0.155303082,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T22:03:37,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.000152078,-0.020945782,-0.031060616,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960364724119,0.000235448185986,1.0004709518078203,0.0
2026-04-25T22:03:37,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.001520775,-0.066236378,-0.098222294,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928419602211,,,
2026-04-25T22:03:37,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.003801938,-0.104728909,-0.155303082,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T22:08:24,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.000152078,-0.020945782,-0.031060616,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960364724119,0.000235448185986,1.0007065108785556,0.0
2026-04-25T22:08:24,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.001520775,-0.066236378,-0.098222294,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928419602211,,,
2026-04-25T22:08:24,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.003801938,-0.104728909,-0.155303082,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T22:19:43,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.000152078,-0.020945782,-0.031060616,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960364724119,0.000235448185986,1.0009421254112465,0.0
2026-04-25T22:19:43,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.001520775,-0.066236378,-0.098222294,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928419602211,,,
2026-04-25T22:19:43,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.003801938,-0.104728909,-0.155303082,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T22:26:40,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.0001520775258541,-0.0209457818418741,-0.0310606164774704,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960369498823,0.000235448185986,1.0011777954189514,0.0
2026-04-25T22:26:40,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.0015207752585411,-0.066236377993319,-0.0982222935977627,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928415579838,,,
2026-04-25T22:26:40,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.0038019381463527,-0.1047289092093706,-0.1553030823873523,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T23:42:01,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,0.001074256375432,-0.0209457818418741,-0.0310606164774704,high_volatility,1.0,0.1.0,4603e4171cfb,0.0002354204724119,0.0,0.0312960369498823,0.000235448185986,1.0014135209147323,0.0
2026-04-25T23:42:01,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,0.0107425637543201,-0.066236377993319,-0.0982222935977627,high_volatility,,0.1.0,4603e4171cfb,0.0015705479602211,0.0,0.0997928415579838,,,
2026-04-25T23:42:01,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,0.0268564093858003,-0.1047289092093706,-0.1553030823873523,high_volatility,,0.1.0,4603e4171cfb,,,,,,
2026-04-25T23:58:47,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0023317608153773,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0016493019116537,0.0
2026-04-25T23:58:47,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0233176081537737,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-25T23:58:47,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.0582940203844343,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:00:42,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0071877934015255,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.001885138422783,0.0
2026-04-26T00:00:42,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0718779340152556,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:00:42,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1796948350381391,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:03:31,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0117046513411072,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.002121030461191,0.0
2026-04-26T00:03:31,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.1170465134110726,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:03:31,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.2926162835276816,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:06:01,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0026849747600849,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0023569780399515,0.0
2026-04-26T00:06:01,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0268497476008495,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:06:01,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.0671243690021238,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:07:55,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0025929811721417,0.0
2026-04-26T00:07:55,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.2116855580496618,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:07:55,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.5292138951241545,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:15:53,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0028290398708408,0.0
2026-04-26T00:15:53,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:15:53,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:27:25,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0030651541491329,0.0
2026-04-26T00:27:25,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:27:25,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:28:22,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.003301324020103,0.0
2026-04-26T00:28:22,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:28:22,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:30:57,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.003537549496841,0.0
2026-04-26T00:30:57,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:30:57,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T00:31:34,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.003773830592439,0.0
2026-04-26T00:31:34,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T00:31:34,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T10:20:00,2026-04-27,masi_lstm_var_es_hmm,1,0.05,,,-0.0211685558049661,-0.026635300759906,-0.0381701837037363,high_volatility,1.0,0.1.0,ad5ed84b08a0,0.0002354204724119,0.0,0.0384056041761482,0.000235448185986,1.0040101673199924,0.0
2026-04-26T10:20:00,2026-05-08,masi_lstm_var_es_hmm,10,0.05,,,-0.0669408511200722,-0.0842282165649168,-0.1207047192108486,high_volatility,,0.1.0,ad5ed84b08a0,0.0015705479602211,0.0,0.1222752671710697,,,
2026-04-26T10:20:00,2026-05-29,masi_lstm_var_es_hmm,25,0.05,,,-0.1058427790248309,-0.1331765037995303,-0.1908509185186818,high_volatility,,0.1.0,ad5ed84b08a0,,,,,,
2026-04-26T10:29:13,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0201971474023672,-0.0251784625849138,-0.0360831123473457,high_volatility,1.0,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0363185328197576,0.000235448185986,1.0042465596925991,0.0
2026-04-26T10:29:13,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.0638689880296337,-0.0796212897496585,-0.1141048200853574,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1156753680455785,,,
2026-04-26T10:29:13,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.1009857370118362,-0.1258923129245694,-0.1804155617367289,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T12:24:05,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.1381625235080719,-0.0253831148147583,-0.0371843549499622,high_volatility,1.0,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0374197754223741,0.000235448185986,1.0044830077233615,0.0
2026-04-26T12:24:05,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-1.381625235080719,-0.0802684569241992,-0.117587254966037,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1191578029262581,,,
2026-04-26T12:24:05,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-3.454063087701797,-0.1269155740737915,-0.1859217747498111,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T12:29:26,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0038655921653872,-0.0253831148147583,-0.0371843549499622,high_volatility,1.0,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0374197754223741,0.000235448185986,1.004719511425384,0.0
2026-04-26T12:29:26,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.038655921653872,-0.0802684569241992,-0.117587254966037,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1191578029262581,,,
2026-04-26T12:29:26,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.09663980413468,-0.1269155740737915,-0.1859217747498111,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T12:33:57,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0207859325394944,-0.0253831148147583,-0.0371843549499622,high_volatility,1.0,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0374197754223741,0.000235448185986,1.004956070811774,0.0
2026-04-26T12:33:57,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.2078593253949441,-0.0802684569241992,-0.117587254966037,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1191578029262581,,,
2026-04-26T12:33:57,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.5196483134873603,-0.1269155740737915,-0.1859217747498111,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T12:42:47,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0207859325394944,-0.0299508180469274,-0.0396301431246888,high_volatility,1.0,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0398655635971007,0.000235448185986,1.0051926858956424,0.0
2026-04-26T12:42:47,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.2078593253949441,-0.0947128028135666,-0.1253215162724791,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1268920642327002,,,
2026-04-26T12:42:47,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.5196483134873603,-0.1497540902346372,-0.1981507156234444,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T12:59:28,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0207859325394944,-0.0299508180469274,-0.0396301431246888,high_volatility,0.8893012777872512,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0398655635971007,0.00020938437265,1.005403157535571,0.0
2026-04-26T12:59:28,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.2078593253949441,-0.0947128028135666,-0.1253215162724791,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1268920642327002,,,
2026-04-26T12:59:28,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.5196483134873603,-0.1497540902346372,-0.1981507156234444,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T13:00:28,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0207859325394944,-0.0299508180469274,-0.0396301431246888,high_volatility,0.8893012777872512,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0398655635971007,0.00020938437265,1.005613673244972,0.0
2026-04-26T13:00:28,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.038655921653872,-0.0947128028135666,-0.1253215162724791,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1268920642327002,,,
2026-04-26T13:00:28,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.09663980413468,-0.1497540902346372,-0.1981507156234444,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-26T13:35:36,2026-04-27,masi_lstm_var_es_hmm,1,0.05,-0.0038655921653872,0.0131694472000966,-0.0207859325394944,-0.0299508180469274,-0.0396301431246888,high_volatility,0.8893012777872512,0.1.0,fddad88ae5cd,0.0002354204724119,0.0,0.0398655635971007,0.00020938437265,1.005824233033073,0.0
2026-04-26T13:35:36,2026-05-08,masi_lstm_var_es_hmm,10,0.05,-0.038655921653872,0.0416454486776324,-0.038655921653872,-0.0947128028135666,-0.1253215162724791,high_volatility,,0.1.0,fddad88ae5cd,0.0015705479602211,0.0,0.1268920642327002,,,
2026-04-26T13:35:36,2026-05-29,masi_lstm_var_es_hmm,25,0.05,-0.09663980413468,0.065847236000483,-0.09663980413468,-0.1497540902346372,-0.1981507156234444,high_volatility,,0.1.0,fddad88ae5cd,,,,,,
2026-04-28T19:23:57,2026-04-29,masi_lstm_var_es_hmm,1,0.05,-0.0010990337083699,0.0103169473667632,-0.0084150419024941,-0.0230757482349872,-0.0315349139957014,high_volatility,0.8893012777872512,0.1.0,64a214a28780,-0.0008403096810949,0.0,0.0306946043146065,-0.0007469745841928,1.005072907894832,-0.0007469745841928
2026-04-28T19:23:57,2026-05-12,masi_lstm_var_es_hmm,10,0.05,-0.010990337083699,0.0326250521790482,-0.010990337083699,-0.0729719231351701,-0.0997221540439377,high_volatility,,0.1.0,64a214a28780,-0.0039529703363874,0.0,0.0957691837075502,,,
2026-04-28T19:23:57,2026-06-02,masi_lstm_var_es_hmm,25,0.05,-0.0274758427092474,0.0515847368338159,-0.0274758427092474,-0.1153787411749363,-0.157674569978507,high_volatility,,0.1.0,64a214a28780,,,,,,
2026-04-28T19:23:58,2026-04-29,masi_lstm_var_es_hmm,1,0.05,-0.0010990337083699,0.0103169473667632,-0.0084150419024941,-0.0230757482349872,-0.0315349139957014,high_volatility,1.0,0.1.0,64a214a28780,-0.0008403096810949,0.0,0.0306946043146065,-0.0008399567197873,1.0042286901519697,-0.0015863038776586
2026-04-28T19:23:58,2026-05-12,masi_lstm_var_es_hmm,10,0.05,-0.010990337083699,0.0326250521790482,-0.010990337083699,-0.0729719231351701,-0.0997221540439377,high_volatility,,0.1.0,64a214a28780,-0.0039529703363874,0.0,0.0957691837075502,,,
2026-04-28T19:23:58,2026-06-02,masi_lstm_var_es_hmm,25,0.05,-0.0274758427092474,0.0515847368338159,-0.0274758427092474,-0.1153787411749363,-0.157674569978507,high_volatility,,0.1.0,64a214a28780,,,,,,
2026-04-28T19:24:08,2026-04-29,masi_lstm_var_es_hmm,1,0.05,-0.0010990337083699,0.0103169473667632,-0.0084150419024941,-0.0230757482349872,-0.0315349139957014,high_volatility,1.0,0.1.0,64a214a28780,-0.0008403096810949,0.0,0.0306946043146065,-0.0008399567197873,1.003385181515473,-0.0024249281708443
2026-04-28T19:24:08,2026-05-12,masi_lstm_var_es_hmm,10,0.05,-0.010990337083699,0.0326250521790482,-0.010990337083699,-0.0729719231351701,-0.0997221540439377,high_volatility,,0.1.0,64a214a28780,-0.0039529703363874,0.0,0.0957691837075502,,,
2026-04-28T19:24:08,2026-06-02,masi_lstm_var_es_hmm,25,0.05,-0.0274758427092474,0.0515847368338159,-0.0274758427092474,-0.1153787411749363,-0.157674569978507,high_volatility,,0.1.0,64a214a28780,,,,,,
2026-05-03T00:21:21,2026-05-01,masi_lstm_var_es_hmm,1,0.05,-0.0012583458591352,0.008160882068981,-0.0086578167811959,-0.0175672490149736,-0.0259520286902611,high_volatility,,0.1.0,b8727acfea94,,,,,,
2026-05-03T00:21:21,2026-05-14,masi_lstm_var_es_hmm,10,0.05,-0.0125834585913519,0.0258069750540073,-0.0125834585913519,-0.0555525191106661,-0.0820675205632618,high_volatility,,0.1.0,b8727acfea94,-0.0078175629254515,0.0,0.0742499576378103,,,
